quarter_start,year,quarter,year_quarter,topic,metric_family,metric,submetric,value,display,source_file,source_url,provisional_note
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Homicide,86,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Hypertension,301,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Influenza and pneumonia,307,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Kidney disease,172,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Septicemia,278,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,cause,Deaths by cause,Suicide,135,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Asian/PI,1393,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Black,3668,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Hispanic,2936,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Other/Unknown,443,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,White,4700,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,sex,Deaths by sex,Female,6222,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,sex,Deaths by sex,Male,6916,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR age,IMR by age,Neonatal,2.6,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR age,IMR by age,Post-neonatal,1.57,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR borough,IMR by borough,Bronx,4.64,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR borough,IMR by borough,Brooklyn,3.62,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR borough,IMR by borough,Manhattan,3.08,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR borough,IMR by borough,Queens,3.81,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR borough,IMR by borough,Staten Island,2.29,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Asian/PI,2.06,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Black,7.51,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Hispanic,5.08,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,White,2.19,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Births & maternal/infant health,Pre-pregnancy diabetes,Pre-pregnancy diabetes,Pre-pregnancy diabetes,1.2,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Births & maternal/infant health,Pre-pregnancy hypertension,Pre-pregnancy hypertension,Pre-pregnancy hypertension,2.84,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Births & maternal/infant health,Prenatal care in first trimester,Prenatal care in first trimester,Prenatal care in first trimester,73.91,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Infant mortality,Total IMR,Total IMR,Total,4.17,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Births & maternal/infant health,Total births,Total births,Total,24374,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-04-01,2025,Q2,2025 Q2,Deaths & mortality,Total deaths,Total deaths,Total,13140,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-07-01,2025,Q3,2025 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Low,8.65,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-07-01,2025,Q3,2025 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Normal,91.33,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2025-07-01,2025,Q3,2025 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Very Low,1.28,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
